Word,Occurrences,Likelihood Ratio
hanks's,2.0,0.9093768061192532
oh-so-nice,1.0,0.8974245586080118
songwriter,4.0,0.7412035497411538
johnathon,5.0,0.6663214648859723
schaech,9.0,0.6577530648400444
girl-crazy,1.0,0.8974245586080118
lenny,7.0,0.7332407088155827
guitarist,3.0,0.6891257638107687
bass,7.0,0.6599166379340244
embry,7.0,0.7332407088155827
everett,29.0,0.8104608844371805
wonders',2.0,0.9093768061192532
galpal,1.0,0.8974245586080118
liv,14.0,0.8980653870370296
tunes--but,1.0,0.8974245586080118
lookalike,2.0,0.6062512040795021
grungers,1.0,0.8974245586080118
playacting,1.0,0.8974245586080118
basking,1.0,0.8974245586080118
marvelling,1.0,0.8974245586080118
all--except,1.0,0.8974245586080118
thing--the,2.0,0.9093768061192532
manager--and,1.0,0.8974245586080118
niceness,1.0,0.8974245586080118
inoffensive,5.0,0.7773750423669678
--quite,1.0,0.8974245586080118
motto,2.0,0.9093768061192532
execs,3.0,0.6891257638107687
tardis,1.0,0.8974245586080118
outsmarting,2.0,0.9093768061192532
daleks,4.0,0.9265044371764423
mcgann,2.0,0.9093768061192532
regeneration,3.0,0.9188343517476916
ashbrook,2.0,0.9093768061192532
holloway,3.0,0.6891257638107687
jee,1.0,0.8974245586080118
tso,1.0,0.8974245586080118
mcgann's,1.0,0.8974245586080118
casted,5.0,0.5830312817752258
non,7.0,0.9427380541914634
whovians,1.0,0.8974245586080118
nonfans,1.0,0.8974245586080118
skaro,1.0,0.8974245586080118
gallifrey,1.0,0.8974245586080118
jinks/,1.0,0.8974245586080118
mena,13.0,0.6570359012850396
suvari,17.0,0.6088644462052717
co-producers,1.0,0.8974245586080118
wlodkowski,1.0,0.8974245586080118
weiss,5.0,0.9328500508403613
tariq,1.0,0.8974245586080118
anway,1.0,0.8974245586080118
greenbury,1.0,0.8974245586080118
shohan,1.0,0.8974245586080118
conrad,17.0,0.6322823095208591
jinks,1.0,0.8974245586080118
mendes,3.0,0.9188343517476916
mastubatory,1.0,0.8974245586080118
sullen,8.0,0.8414799274769744
apathy,2.0,0.9093768061192532
carolyn,6.0,0.9381869916729617
prototypical,3.0,0.9188343517476916
woman/,1.0,0.8974245586080118
homemaker,1.0,0.8974245586080118
decorates,3.0,0.9188343517476916
anti-family,1.0,0.8974245586080118
carolyn's,1.0,0.8974245586080118
adolescence,4.0,0.9265044371764423
catatonic,7.0,0.6599166379340244
burnham's,1.0,0.8974245586080118
deprive,1.0,0.8974245586080118
tuned,6.0,0.9381869916729617
resoundingly,2.0,0.9093768061192532
spiraling,1.0,0.8974245586080118
salary,4.0,0.9265044371764423
fantasizes,6.0,0.7036402437547212
ingenuous,3.0,0.6891257638107687
normalcy,3.0,0.9188343517476916
praises,2.0,0.9093768061192532
foe,6.0,0.7036402437547212
proclivities,2.0,0.9093768061192532
bentley's,1.0,0.8974245586080118
panteliano,1.0,0.8974245586080118
coaxed,1.0,0.8974245586080118
'matrix,1.0,0.8974245586080118
skipping',1.0,0.8974245586080118
decieving,1.0,0.8974245586080118
laden,7.0,0.6599166379340244
'matrix',1.0,0.8974245586080118
lampoon's,6.0,0.5629121950037771
fuck,13.0,0.7343342426126913
gazillion,1.0,0.8974245586080118
pcu,2.0,0.6062512040795021
daze,1.0,0.8974245586080118
faber,1.0,0.8974245586080118
omega,4.0,0.6176696247842949
model-citizens,1.0,0.8974245586080118
assholes,1.0,0.8974245586080118
mandy,6.0,0.7036402437547212
pepperidge,1.0,0.8974245586080118
jack-off,1.0,0.8974245586080118
neidermeyer,1.0,0.8974245586080118
supreme-bozo,1.0,0.8974245586080118
muff,2.0,0.9093768061192532
babs,3.0,0.9188343517476916
delta,2.0,0.9093768061192532
honey-mustard,1.0,0.8974245586080118
frat's,1.0,0.8974245586080118
otter,2.0,0.9093768061192532
boon,2.0,0.9093768061192532
riegert,1.0,0.8974245586080118
ladies',2.0,0.6062512040795021
steady-date,1.0,0.8974245586080118
katy,1.0,0.8974245586080118
second-fiddle,1.0,0.8974245586080118
pinto,1.0,0.8974245586080118
blimp,1.0,0.8974245586080118
stork,1.0,0.8974245586080118
brain-damage,1.0,0.8974245586080118
bluto,2.0,0.9093768061192532
belushi,8.0,0.6884835770266154
slugs,4.0,0.529431106957967
fifths,1.0,0.8974245586080118
cream-filled,1.0,0.8974245586080118
puffs,1.0,0.8974245586080118
zit,1.0,0.8974245586080118
omegas,2.0,0.9093768061192532
deltas,2.0,0.9093768061192532
toga,1.0,0.8974245586080118
homecoming,5.0,0.9328500508403613
fucnniest,1.0,0.8974245586080118
int,1.0,0.8974245586080118
shelby,2.0,0.6062512040795021
murderer's,1.0,0.8974245586080118
inhibits,1.0,0.8974245586080118
forgetting,9.0,0.7125658202433814
memento,10.0,0.7942481388334183
nolan,3.0,0.9188343517476916
homogeneity,2.0,0.9093768061192532
backward,3.0,0.9188343517476916
mulling,1.0,0.8974245586080118
cerebrality,1.0,0.8974245586080118
nolan's,1.0,0.8974245586080118
crispness,1.0,0.8974245586080118
pantoliano's,1.0,0.8974245586080118
unconsoling,1.0,0.8974245586080118
subcontinent,1.0,0.8974245586080118
pakistani,2.0,0.9093768061192532
muslim,6.0,0.8041602785768244
hindu,5.0,0.9328500508403613
sikh,3.0,0.9188343517476916
parsee,2.0,0.9093768061192532
lahore,1.0,0.8974245586080118
partition,2.0,0.6062512040795021
maaia,1.0,0.8974245586080118
sethna,1.0,0.8974245586080118
shanta,8.0,0.9466649184115962
admirers,2.0,0.9093768061192532
hasan,2.0,0.9093768061192532
rahul,1.0,0.8974245586080118
khanna,1.0,0.8974245586080118
dil,6.0,0.9381869916729617
navaz,4.0,0.9265044371764423
aamir,1.0,0.8974245586080118
others--sikh,1.0,0.8974245586080118
muslim--are,1.0,0.8974245586080118
stirringly,1.0,0.8974245586080118
nandita,1.0,0.8974245586080118
deepa,2.0,0.9093768061192532
mehta's,2.0,0.9093768061192532
religions,3.0,0.6891257638107687
barbed,3.0,0.6891257638107687
fanaticism,1.0,0.8974245586080118
tenor,2.0,0.9093768061192532
trajectory,5.0,0.9328500508403613
motherland--one,1.0,0.8974245586080118
peacably,1.0,0.8974245586080118
sundered,1.0,0.8974245586080118
persecuted,1.0,0.8974245586080118
breakage,1.0,0.8974245586080118
hindus,2.0,0.9093768061192532
navaz's,2.0,0.9093768061192532
denounce,2.0,0.9093768061192532
conclusion--the,1.0,0.8974245586080118
transformation--is,1.0,0.8974245586080118
abrupt,9.0,0.7125658202433814
pakistan--they,1.0,0.8974245586080118
terminus,1.0,0.8974245586080118
tacked-on,3.0,0.6891257638107687
unexceptional,3.0,0.9188343517476916
directon,1.0,0.8974245586080118
yimou's,1.0,0.8974245586080118
tian,1.0,0.8974245586080118
zhuangzhuang's,1.0,0.8974245586080118
agonies,1.0,0.8974245586080118
smashed,5.0,0.6663214648859723
crucible,7.0,0.549930531611687
nerve,12.0,0.7665166994486953
pakistan,1.0,0.8974245586080118
missiles,9.0,0.777344531174598
35th,1.0,0.8974245586080118
feature--,1.0,0.8974245586080118
retooling,1.0,0.8974245586080118
olympian,2.0,0.9093768061192532
story--,1.0,0.8974245586080118
stifle,3.0,0.9188343517476916
yawns,4.0,0.7412035497411538
colorfully,1.0,0.8974245586080118
satyrical,1.0,0.8974245586080118
menken/david,1.0,0.8974245586080118
particular-,1.0,0.8974245586080118
ly,1.0,0.8974245586080118
melodies,1.0,0.8974245586080118
herc,1.0,0.8974245586080118
hydra,2.0,0.6062512040795021
anachronisms,1.0,0.8974245586080118
ix-i-i,1.0,0.8974245586080118
long-overdue,1.0,0.8974245586080118
mouse's,1.0,0.8974245586080118
depart-,1.0,0.8974245586080118
ments,1.0,0.8974245586080118
pocohontas,1.0,0.8974245586080118
clements,1.0,0.8974245586080118
musker,1.0,0.8974245586080118
egan,3.0,0.9188343517476916
frewer,2.0,0.9093768061192532
eggar,1.0,0.8974245586080118
bolt,5.0,0.6663214648859723
substances,3.0,0.9188343517476916
sail,10.0,0.7331521281539245
rotund,2.0,0.9093768061192532
tyrant,1.0,0.8974245586080118
awk,1.0,0.8974245586080118
impolite,1.0,0.8974245586080118
storybook,2.0,0.6062512040795021
banishes,2.0,0.9093768061192532
dwarfs,5.0,0.9328500508403613
storms,10.0,0.5956861041250636
damsel,4.0,0.529431106957967
unveils,2.0,0.9093768061192532
announcer,5.0,0.6663214648859723
purrs,2.0,0.9093768061192532
selects,4.0,0.9265044371764423
dragon-protected,1.0,0.8974245586080118
lava,9.0,0.7125658202433814
moat-filled,1.0,0.8974245586080118
captive,6.0,0.8041602785768244
motor-mouthed,1.0,0.8974245586080118
public-domain,1.0,0.8974245586080118
bellows,3.0,0.6891257638107687
slams,4.0,0.529431106957967
domicile,1.0,0.8974245586080118
souvenir,2.0,0.6062512040795021
queue,1.0,0.8974245586080118
acrimony,1.0,0.8974245586080118
honcho,3.0,0.6891257638107687
eisner,3.0,0.6891257638107687
sandbox,1.0,0.8974245586080118
farquaads,1.0,0.8974245586080118
troubling,10.0,0.7942481388334183
betrays,5.0,0.5830312817752258
reinforcing,3.0,0.6891257638107687
rollicking,5.0,0.6663214648859723
tainted,3.0,0.9188343517476916
trot,3.0,0.9188343517476916
ramen,4.0,0.9265044371764423
soupy,1.0,0.8974245586080118
noodles,6.0,0.7036402437547212
caress,1.0,0.8974245586080118
roast,3.0,0.9188343517476916
pork,3.0,0.6891257638107687
'see,1.0,0.8974245586080118
earnestness,4.0,0.7412035497411538
sobriety,1.0,0.8974245586080118
noodle,4.0,0.9265044371764423
itami's,1.0,0.8974245586080118
tsutomu,1.0,0.8974245586080118
yamazaki,1.0,0.8974245586080118
hole-in-the-wall,1.0,0.8974245586080118
insults,15.0,0.8033031394375931
strongman,1.0,0.8974245586080118
pisken,1.0,0.8974245586080118
rikiya,1.0,0.8974245586080118
yasuoka,1.0,0.8974245586080118
ringleader,2.0,0.9093768061192532
emerging,9.0,0.777344531174598
victorious,5.0,0.7773750423669678
tampopo's,3.0,0.9188343517476916
appetizing,3.0,0.9188343517476916
ulterior,6.0,0.8041602785768244
gourmets,1.0,0.8974245586080118
sommeliers,1.0,0.8974245586080118
omelet,1.0,0.8974245586080118
worsened,2.0,0.9093768061192532
parodies,21.0,0.8872982211042295
christoff,4.0,0.9265044371764423
inclosed,1.0,0.8974245586080118
denominator,5.0,0.9328500508403613
re-inforced,1.0,0.8974245586080118
ipkiss,1.0,0.8974245586080118
dosen't,8.0,0.8414799274769744
mcelhone's,1.0,0.8974245586080118
christoff's,1.0,0.8974245586080118
rating=,11.0,0.7008946109527194
wilcock,13.0,0.6935378958008751
norville,7.0,0.8248957974175306
francie's,3.0,0.9188343517476916
unjustifyably,1.0,0.8974245586080118
nosy,4.0,0.6176696247842949
aisling,1.0,0.8974245586080118
unforgettable--perhaps,1.0,0.8974245586080118
wink-wink,1.0,0.8974245586080118
anchoring,1.0,0.8974245586080118
overheard,2.0,0.9093768061192532
--michael,4.0,0.9265044371764423
nba,8.0,0.5825630267148284
evan,3.0,0.9188343517476916
bonifant,4.0,0.9265044371764423
harmonica,2.0,0.6062512040795021
bothered,15.0,0.7229728254938339
pile-ups,2.0,0.9093768061192532
landis,5.0,0.7773750423669678
pile-up,1.0,0.8974245586080118
calloway's,1.0,0.8974245586080118
bluegrass,2.0,0.9093768061192532
riders,2.0,0.6062512040795021
rawhide,1.0,0.8974245586080118
//www,6.0,0.9381869916729617
geocities,5.0,0.7773750423669678
com/hollywood/academy/8034/,1.0,0.8974245586080118
reply,9.0,0.777344531174598
mama,11.0,0.8087245510992918
excercise,1.0,0.8974245586080118
o'toole,6.0,0.7036402437547212
benton,5.0,0.5830312817752258
ames,5.0,0.7773750423669678
sarandon,17.0,0.7147539151105363
raymond,19.0,0.6352541027990024
verna,1.0,0.8974245586080118
ames',1.0,0.8974245586080118
schrieber,3.0,0.6891257638107687
scuzzy,3.0,0.9188343517476916
giancarlo,4.0,0.6176696247842949
protigi,1.0,0.8974245586080118
stargaze,1.0,0.8974245586080118
oomph,2.0,0.6062512040795021
underdrawn,1.0,0.8974245586080118
cipher,1.0,0.8974245586080118
94,4.0,0.9265044371764423
cramp,1.0,0.8974245586080118
crazy/beautiful,5.0,0.9328500508403613
damned-if-you-do,1.0,0.8974245586080118
damned-if-you-don't,1.0,0.8974245586080118
spate,2.0,0.9093768061192532
flighty,2.0,0.6062512040795021
parental,4.0,0.6176696247842949
afterschool,2.0,0.9093768061192532
commission,3.0,0.6891257638107687
blasted,3.0,0.6891257638107687
half-expected,1.0,0.8974245586080118
confiscate,1.0,0.8974245586080118
palisades,1.0,0.8974245586080118
calif,1.0,0.8974245586080118
nunez,2.0,0.9093768061192532
hernandez,3.0,0.9188343517476916
securing,1.0,0.8974245586080118
davison,4.0,0.9265044371764423
hell-bent,5.0,0.6663214648859723
self-destruction,1.0,0.8974245586080118
spiral,9.0,0.5700526561947051
lower-case,1.0,0.8974245586080118
shading,2.0,0.9093768061192532
cute-as-a-button,2.0,0.6062512040795021
nov,1.0,0.8974245586080118
27/98,1.0,0.8974245586080118
forlani,18.0,0.5810169774291837
rigors,2.0,0.6062512040795021
soul-collecting,1.0,0.8974245586080118
death-as-pitt,1.0,0.8974245586080118
enrages,1.0,0.8974245586080118
forlani's,4.0,0.6176696247842949
obscene,7.0,0.8248957974175306
brest,2.0,0.6062512040795021
3-4,1.0,0.8974245586080118
pitt's,4.0,0.6176696247842949
whiner,1.0,0.8974245586080118
developers,1.0,0.8974245586080118
conelly,2.0,0.9093768061192532
convience,1.0,0.8974245586080118
pets,7.0,0.7332407088155827
jnr,4.0,0.7412035497411538
yeardly,1.0,0.8974245586080118
overacts,11.0,0.7008946109527194
nicholsons,2.0,0.9093768061192532
melvins,2.0,0.9093768061192532
schmaltz,3.0,0.6891257638107687
zimmer,2.0,0.9093768061192532
unbelivable,1.0,0.8974245586080118
rudolph,10.0,0.6807841190000727
rudolph's,4.0,0.7412035497411538
polarizing,2.0,0.9093768061192532
equinox,2.0,0.9093768061192532
seemingly-heartless,1.0,0.8974245586080118
marianne,6.0,0.9381869916729617
ovulating,1.0,0.8974245586080118
sperm,3.0,0.6891257638107687
donor,2.0,0.6062512040795021
phyllis,6.0,0.9381869916729617
christie,7.0,0.8248957974175306
couplings,1.0,0.8974245586080118
chore,13.0,0.5944610535436073
closeness,2.0,0.9093768061192532
sickboy,1.0,0.8974245586080118
jumble,1.0,0.8974245586080118
sexiness,3.0,0.9188343517476916
convert,9.0,0.777344531174598
rudolph-,1.0,0.8974245586080118
four-pronged,1.0,0.8974245586080118
non-romantic,1.0,0.8974245586080118
movie--any,1.0,0.8974245586080118
movie--could,1.0,0.8974245586080118
gasping,1.0,0.8974245586080118
happy-go-lucky,6.0,0.8041602785768244
pointlessness,2.0,0.9093768061192532
ex-fianc,2.0,0.9093768061192532
disarray,1.0,0.8974245586080118
one--and,1.0,0.8974245586080118
full-force,2.0,0.6062512040795021
groping,2.0,0.6062512040795021
hiatus,4.0,0.7412035497411538
slumps,2.0,0.9093768061192532
formal,7.0,0.8248957974175306
predicable,2.0,0.9093768061192532
re-watching,2.0,0.9093768061192532
tenebrae,9.0,0.9500877603245087
emphasising,1.0,0.8974245586080118
giallo,4.0,0.9265044371764423
densely,1.0,0.8974245586080118
franciosa,2.0,0.9093768061192532
benigness,1.0,0.8974245586080118
unfolding,9.0,0.5344243651825361
awash,3.0,0.5513006110486149
psychosexual,1.0,0.8974245586080118
peels,3.0,0.6891257638107687
jetset,1.0,0.8974245586080118
red/profondo,1.0,0.8974245586080118
rosso,1.0,0.8974245586080118
spotting,5.0,0.5830312817752258
stylist,4.0,0.7412035497411538
suspiria,8.0,0.9466649184115962
tenebrae's,1.0,0.8974245586080118
soundtrack's,1.0,0.8974245586080118
atmospheres,1.0,0.8974245586080118
goblin,3.0,0.9188343517476916
accompaniment,7.0,0.6599166379340244
nagging,8.0,0.6311099456077309
lumps,3.0,0.6891257638107687
damnit,3.0,0.6891257638107687
muffs,1.0,0.8974245586080118
tricked,5.0,0.9328500508403613
alibi,1.0,0.8974245586080118
self-inflicted,1.0,0.8974245586080118
assailant,2.0,0.9093768061192532
banged,5.0,0.6663214648859723
belonged,3.0,0.6891257638107687
franciosa's,1.0,0.8974245586080118
motorbike,3.0,0.6891257638107687
rider,6.0,0.8041602785768244
careless,5.0,0.6663214648859723
canine,2.0,0.9093768061192532
communicating,4.0,0.9265044371764423
luciano,5.0,0.9328500508403613
tovoli,2.0,0.9093768061192532
ferrini,1.0,0.8974245586080118
incendiary,1.0,0.8974245586080118
tiptoe,1.0,0.8974245586080118
irresponsibility,1.0,0.8974245586080118
distillation,1.0,0.8974245586080118
pitch-black,2.0,0.6062512040795021
cubicle,1.0,0.8974245586080118
incurable,1.0,0.8974245586080118
insomnia,8.0,0.757331934729277
offhand,2.0,0.9093768061192532
group-therapy,2.0,0.9093768061192532
testicular,1.0,0.8974245586080118
aday,1.0,0.8974245586080118
cancer-emasculated,1.0,0.8974245586080118
eunuch,1.0,0.8974245586080118
gynecomastia,1.0,0.8974245586080118
grudging,1.0,0.8974245586080118
durden,3.0,0.6891257638107687
ikea-,1.0,0.8974245586080118
furnished,2.0,0.9093768061192532
condo,1.0,0.8974245586080118
ask--,1.0,0.8974245586080118
awright,1.0,0.8974245586080118
goaded,1.0,0.8974245586080118
bare-knuckle,3.0,0.6891257638107687
savagery,2.0,0.9093768061192532
anti-corporate,1.0,0.8974245586080118
white-collar,3.0,0.6891257638107687
mcemployees,1.0,0.8974245586080118
noisily,1.0,0.8974245586080118
boffing,1.0,0.8974245586080118
funded,4.0,0.7412035497411538
molding,2.0,0.9093768061192532
pranks,2.0,0.9093768061192532
pissing,2.0,0.9093768061192532
sedition,1.0,0.8974245586080118
uncorks,1.0,0.8974245586080118
contrived--,1.0,0.8974245586080118
it--,2.0,0.9093768061192532
disobedience,2.0,0.6062512040795021
mightily,4.0,0.9265044371764423
witch-hunters,1.0,0.8974245586080118
dionysian,1.0,0.8974245586080118
extrapolation,2.0,0.9093768061192532
gurus,1.0,0.8974245586080118
me-first,1.0,0.8974245586080118
gospel,8.0,0.9466649184115962
self-actualization,1.0,0.8974245586080118
columbine,4.0,0.7412035497411538
presley,1.0,0.8974245586080118
wheeling,1.0,0.8974245586080118
shite,6.0,0.8041602785768244
hunk-a-hunk-a,1.0,0.8974245586080118
burnin',1.0,0.8974245586080118
jollies,2.0,0.6062512040795021
shite-kickin',1.0,0.8974245586080118
intensive,3.0,0.9188343517476916
elvises,1.0,0.8974245586080118
blazin',1.0,0.8974245586080118
b-actors,1.0,0.8974245586080118
badass,4.0,0.529431106957967
impersonating,2.0,0.9093768061192532
kickin',1.0,0.8974245586080118
show-down,1.0,0.8974245586080118
lovin',2.0,0.9093768061192532
arse,2.0,0.6062512040795021
intermingle,1.0,0.8974245586080118
disperse,1.0,0.8974245586080118
mega-hot,1.0,0.8974245586080118
whoop-ass,1.0,0.8974245586080118
lonesome,2.0,0.6062512040795021
bossa,1.0,0.8974245586080118
jailhouse,1.0,0.8974245586080118
sender,3.0,0.5513006110486149
beg,6.0,0.7036402437547212
curl,3.0,0.5513006110486149
tonite,1.0,0.8974245586080118
hard-headed,1.0,0.8974245586080118
crappy,11.0,0.5840788424605996
-reservoir,1.0,0.8974245586080118
noun,3.0,0.9188343517476916
conjugated,2.0,0.9093768061192532
webster's,2.0,0.9093768061192532
funner,2.0,0.9093768061192532
tweedy's,2.0,0.9093768061192532
camp-like,2.0,0.9093768061192532
plucky,5.0,0.7773750423669678
hen,16.0,0.9655595544719078
ginger,13.0,0.7802301327759845
sawalha,4.0,0.9265044371764423
rooster,4.0,0.9265044371764423
tweedy,4.0,0.9265044371764423
farm's,2.0,0.9093768061192532
egg-selling,2.0,0.9093768061192532
pie-selling,2.0,0.9093768061192532
pie-making,2.0,0.9093768061192532
aardman,2.0,0.9093768061192532
trousers,5.0,0.7773750423669678
gromit,2.0,0.9093768061192532
ball-bouncing,2.0,0.9093768061192532
spielberg-inspired,2.0,0.9093768061192532
prisoners-of-war,2.0,0.9093768061192532
incongruity,6.0,0.6254579944486411
animators',2.0,0.9093768061192532
cribbing,4.0,0.7412035497411538
stalag,2.0,0.9093768061192532
grinder,4.0,0.9265044371764423
ribbing,2.0,0.9093768061192532
nationality,2.0,0.9093768061192532
that&#8216,1.0,0.8974245586080118
witch',2.0,0.9093768061192532
conversely,3.0,0.9188343517476916
karey,2.0,0.9093768061192532
kirkpatrick,2.0,0.9093768061192532
opinionated,2.0,0.9093768061192532
haygarth,2.0,0.9093768061192532
tragically,7.0,0.549930531611687
crocheting,2.0,0.9093768061192532
sweater,3.0,0.9188343517476916
supply-trading,2.0,0.9093768061192532
swing-dancing,2.0,0.9093768061192532
theologians,2.0,0.9093768061192532
wearisome,2.0,0.9093768061192532
brits,5.0,0.9328500508403613
yanks,4.0,0.7412035497411538
figurines,2.0,0.9093768061192532
painstaking,5.0,0.7773750423669678
boatload,5.0,0.7773750423669678
simian,3.0,0.9188343517476916
captors,4.0,0.6176696247842949
kewl,2.0,0.6062512040795021
slobbered,1.0,0.8974245586080118
2-4,1.0,0.8974245586080118
costumed,7.0,0.7332407088155827
chewed,2.0,0.9093768061192532
c'mon,5.0,0.6663214648859723
inter-species,1.0,0.8974245586080118
reverted,1.0,0.8974245586080118
ps,3.0,0.9188343517476916
volcanologist,2.0,0.9093768061192532
hunch,4.0,0.7412035497411538
arupting,1.0,0.8974245586080118
webber's,3.0,0.9188343517476916
lyricist,1.0,0.8974245586080118
webber,4.0,0.9265044371764423
gaity,1.0,0.8974245586080118
slapstickness,1.0,0.8974245586080118
evita,11.0,0.7008946109527194
argentinian,1.0,0.8974245586080118
madonna,17.0,0.6088644462052717
unsung,3.0,0.6891257638107687
un-entertaining,1.0,0.8974245586080118
unrewarding,1.0,0.8974245586080118
cons,8.0,0.757331934729277
buenos,6.0,0.7036402437547212
aires,6.0,0.7036402437547212
one-night,2.0,0.9093768061192532
culiminating,1.0,0.8974245586080118
stopper,2.0,0.9093768061192532
hater,1.0,0.8974245586080118
eva's,1.0,0.8974245586080118
giddily,1.0,0.8974245586080118
tact,5.0,0.9328500508403613
filling-in-the-gaps,1.0,0.8974245586080118
reconnassaince,1.0,0.8974245586080118
accessory,1.0,0.8974245586080118
wooed,2.0,0.6062512040795021
mourned,1.0,0.8974245586080118
ch,2.0,0.9093768061192532
guevera,1.0,0.8974245586080118
committments,1.0,0.8974245586080118
bugsy,2.0,0.9093768061192532
entertaning,2.0,0.9093768061192532
enriching,2.0,0.9093768061192532
balcony,5.0,0.9328500508403613
argentina,3.0,0.5513006110486149
becuase,1.0,0.8974245586080118
remaning,1.0,0.8974245586080118
lupone,3.0,0.9188343517476916
comanding,2.0,0.9093768061192532
cd,7.0,0.5999242163036586
patinkin,2.0,0.6062512040795021
wonderully,1.0,0.8974245586080118
tv-show,1.0,0.8974245586080118
theft,9.0,0.8550789842920578
dispensed,4.0,0.7412035497411538
appetizer,2.0,0.9093768061192532
heroics,4.0,0.6176696247842949
nuke,4.0,0.7412035497411538
ingratiating,2.0,0.9093768061192532
verma,2.0,0.9093768061192532
multi-day,2.0,0.9093768061192532
festivities,3.0,0.6891257638107687
nair's,1.0,0.8974245586080118
nair,2.0,0.9093768061192532
salaam,1.0,0.8974245586080118
masala,1.0,0.8974245586080118
sabrina,5.0,0.7773750423669678
dhawan,1.0,0.8974245586080118
delhi,1.0,0.8974245586080118
nuptial,2.0,0.9093768061192532
lavish,16.0,0.9087619336206191
get-together,2.0,0.9093768061192532
members',1.0,0.8974245586080118
aditi,1.0,0.8974245586080118
hemant,1.0,0.8974245586080118
vikram,1.0,0.8974245586080118
latit,1.0,0.8974245586080118
naseeruddin,1.0,0.8974245586080118
shah,1.0,0.8974245586080118
caterer,2.0,0.6062512040795021
pk,1.0,0.8974245586080118
dubey,3.0,0.9188343517476916
marigolds,1.0,0.8974245586080118
decoration,5.0,0.5830312817752258
heartbreaks,2.0,0.9093768061192532
henna,1.0,0.8974245586080118
sweaters,3.0,0.6891257638107687
dhawan's,1.0,0.8974245586080118
fostered,1.0,0.8974245586080118
emphatically,2.0,0.9093768061192532
neo-classic,1.0,0.8974245586080118
undying,3.0,0.9188343517476916
schoolteacher,7.0,0.8248957974175306
relaxes,1.0,0.8974245586080118
reassures,4.0,0.9265044371764423
two-part,1.0,0.8974245586080118
spinoff,2.0,0.9093768061192532
intially,1.0,0.8974245586080118
novice,3.0,0.9188343517476916
movie-watchers,1.0,0.8974245586080118
proffesion,1.0,0.8974245586080118
dragonslayer,1.0,0.8974245586080118
truce,4.0,0.9265044371764423
draco,4.0,0.6176696247842949
droagon,1.0,0.8974245586080118
posthlewaite,1.0,0.8974245586080118
ghreat,1.0,0.8974245586080118
monk,10.0,0.7942481388334183
sacrificed,4.0,0.9265044371764423
dirty-tricks,1.0,0.8974245586080118
pageant,2.0,0.9093768061192532
enlivened,4.0,0.6176696247842949
sneakers,6.0,0.6254579944486411
thyself,1.0,0.8974245586080118
satirizes,2.0,0.9093768061192532
nay,2.0,0.9093768061192532
c-span,1.0,0.8974245586080118
percentage,9.0,0.777344531174598
magoo,25.0,0.5080073438123774
grants,5.0,0.6663214648859723
cigar,8.0,0.757331934729277
subsidies,1.0,0.8974245586080118
geography,1.0,0.8974245586080118
politcal,1.0,0.8974245586080118
near-greatness,1.0,0.8974245586080118
morally-deprived,1.0,0.8974245586080118
baby-boomer,1.0,0.8974245586080118
connives,2.0,0.9093768061192532
schemers',1.0,0.8974245586080118
mellow,2.0,0.9093768061192532
gamesmanship,1.0,0.8974245586080118
bright-eyed,2.0,0.9093768061192532
insiders,3.0,0.9188343517476916
basing,4.0,0.7412035497411538
powerful-but-anonymous,1.0,0.8974245586080118
lets-put-on-a-show,1.0,0.8974245586080118
wised-up,1.0,0.8974245586080118
dead-bang-on,1.0,0.8974245586080118
aide,9.0,0.777344531174598
ref,2.0,0.6062512040795021
back-end,1.0,0.8974245586080118
ins,2.0,0.9093768061192532
merle,1.0,0.8974245586080118
waltz,6.0,0.6254579944486411
berets,1.0,0.8974245586080118
overmedicated,1.0,0.8974245586080118
ever-reliable,2.0,0.6062512040795021
trivialization,1.0,0.8974245586080118
dumbing,1.0,0.8974245586080118
reduction,1.0,0.8974245586080118
soundbites,1.0,0.8974245586080118
sidebars,2.0,0.9093768061192532
educating,3.0,0.9188343517476916
voters,4.0,0.9265044371764423
adoptive,3.0,0.9188343517476916
wilbur,2.0,0.9093768061192532
larch,7.0,0.9427380541914634
obstetrician,4.0,0.6176696247842949
abortionist,1.0,0.8974245586080118
obstetrics,2.0,0.6062512040795021
responsibly,1.0,0.8974245586080118
marvels,1.0,0.8974245586080118
insulated,2.0,0.6062512040795021
befriending,3.0,0.9188343517476916
parlays,1.0,0.8974245586080118
picker,1.0,0.8974245586080118
migrant,4.0,0.9265044371764423
orchard,2.0,0.9093768061192532
worldly,6.0,0.7036402437547212
instruction,1.0,0.8974245586080118
kendall,1.0,0.8974245586080118
astronaut's,5.0,0.5182500282446452
princes,2.0,0.9093768061192532
saccharine,10.0,0.6807841190000727
pickers,2.0,0.9093768061192532
screenwriter/novelist,1.0,0.8974245586080118
garp,4.0,0.7412035497411538
divisive,2.0,0.9093768061192532
evenhanded,1.0,0.8974245586080118
quarters,9.0,0.9500877603245087
thine,2.0,0.9093768061192532
unto,3.0,0.6891257638107687
proverbs,2.0,0.6062512040795021
builder,3.0,0.5513006110486149
designer's,1.0,0.8974245586080118
craziest,1.0,0.8974245586080118
_really_,7.0,0.549930531611687
annoyance,5.0,0.5830312817752258
politic,1.0,0.8974245586080118
straighten,4.0,0.7412035497411538
61,5.0,0.9328500508403613
rapping,2.0,0.9093768061192532
'homeboy',1.0,0.8974245586080118
